record_id,name,address,city,phone,category
382,caphe con leche,424 amsterdam ave.,new york city,212-595-7000,cuban
383,cafe cno leche,424 amsterdam ave.,new york city,212-595-7000,cuban
384,lespinasse Inc.,2 e. 55th st.,new york,-2493,american
385,lespinsase Inc.,2 e. 55th st.,new york,-2493,american
386,lespinasse Ink.,2 e. 55th st.,new york,-2493,american
387,lespinass eInc.,2 e. 55th st.,new york,-2493,american
388,atlanta fish market Kitchen,265 pharr rd.,atlanta,-4472,american
389,atlantaf ish market Kitchen,265 pharr rd.,atlanta,-4472,american
390,atlanta phish market Kitchen,265 pharr rd.,atlanta,-4472,american
391,atlanta fish mraket Kitchen,265 pharr rd.,atlanta,-4472,american
392,atlanta phish market Kitchen,265 pharr rd.,atlanta,-4472,american
393,inca grill,492 broome st.  near w. broadway,new york,212/966-3371,latin american
394,inac grill,492 broome st.  near w. broadway,new york,212/966-3371,latin american
395,inka grill,492 broome st.  near w. broadway,new york,212/966-3371,latin american
396,inc agrill,492 broome st.  near w. broadway,new york,212/966-3371,latin american
397,inka grill,492 broome st.  near w. broadway,new york,212/966-3371,latin american
398,inc agrill,492 broome st.  near w. broadway,new york,212/966-3371,latin american
399,eats Cafe,600 ponce de leon ave.,atlanta,-11171,italian
400,eats aCfe,600 ponce de leon ave.,atlanta,-11171,italian
401,eats Caphe,600 ponce de leon ave.,atlanta,-11171,italian
402,eat sCafe,600 ponce de leon ave.,atlanta,-11171,italian
403,l agrenouille & Co.,3 e. 52nd st.,new york city,-2913,french (classic)
404,l agrenouille & Co.,3 e. 52nd st.,new york city,-2913,french (classic)
405,l agrenouille & ko.,3 e. 52nd st.,new york city,-2913,french (classic)
406,l agrenouille & Co.,3 e. 52nd st.,new york city,-2913,french (classic)
407,l agrenouille & ko.,3 e. 52nd st.,new york city,-2913,french (classic)
408,l argenouille & Co.,3 e. 52nd st.,new york city,-2913,french (classic)
409,cafe pierre,2 e. 61st st.,new york,212/940-8185,french
410,acfe pierre,2 e. 61st st.,new york,212/940-8185,french
411,caphe pierre,2 e. 61st st.,new york,212/940-8185,french
412,acfe pierre,2 e. 61st st.,new york,212/940-8185,french
413,caphe pierre,2 e. 61st st.,new york,212/940-8185,french
414,cafe pierre,2 e. 61st st.,new york,212/940-8185,french
415,RAINBOW ROOMk,30 rockefeller plaza,new york city,-3068,american (new)
416,RAIBNOW ROOMk,30 rockefeller plaza,new york city,-3068,american (new)
417,sushi nozawa Bistro,11288 ventura blvd.,studio city,-10492,japanese
418,sushi nozawa iBstro,11288 ventura blvd.,studio city,-10492,japanese
419,sushi nozawa Bistrok,11288 ventura blvd.,studio city,-10492,japanese
420,trio cafeC afe,1870 fillmore st.,san francisco,-1447,american
421,tri ocafeC afe,1870 fillmore st.,san francisco,-1447,american
422,trio capheC afe,1870 fillmore st.,san francisco,-1447,american
423,trio acfeC afe,1870 fillmore st.,san francisco,-1447,american
424,mary mca's tea room Grill,224 ponce de leon ave.,atlanta,-4747,southern
425,mar ymca's tea room Grill,224 ponce de leon ave.,atlanta,-4747,southern
426,ASAHI RAMEN,2027 sawtelle blvd.,west la,-2619,noodle shops
427,ASHAI RAMEN,2027 sawtelle blvd.,west la,-2619,noodle shops
428,ASAHI RAMENk,2027 sawtelle blvd.,west la,-2619,noodle shops
429,ASAH IRAMEN,2027 sawtelle blvd.,west la,-2619,noodle shops
430,ASAHI RAMENk,2027 sawtelle blvd.,west la,-2619,noodle shops
431,pomaire LLC,371 w. 46th st.  off 9th ave.,new york,-5104,latin american
432,opmaire LLC,371 w. 46th st.  off 9th ave.,new york,-5104,latin american
433,pomaire LLk,371 w. 46th st.  off 9th ave.,new york,-5104,latin american
434,la mediterranee Bistrok,288 noe st.,san francisco,-4445,mediterranean
435,la mediterarnee Bistrok,288 noe st.,san francisco,-4445,mediterranean
436,la mediterranee Bistroc,288 noe st.,san francisco,-4445,mediterranean
437,la mediterraneeB istrok,288 noe st.,san francisco,-4445,mediterranean
438,la mediterranee Bistroc,288 noe st.,san francisco,-4445,mediterranean
439,lutece Caphe,249 e. 50th st.,new york city,-7423,french (classic)
440,ltuece Caphe,249 e. 50th st.,new york city,-7423,french (classic)
441,kASSELL'S,3266 w. sixth st.,la,-10905,hamburgers
442,kASSLEL'S,3266 w. sixth st.,la,-10905,hamburgers
443,cASSELL'S,3266 w. sixth st.,la,-10905,hamburgers
444,kASESLL'S,3266 w. sixth st.,la,-10905,hamburgers
445,cASSELL'S,3266 w. sixth st.,la,-10905,hamburgers
446,ben benson's,123 w. 52nd st.,new york,212/581-8888,american
447,ben bensno's,123 w. 52nd st.,new york,212/581-8888,american
448,ben benson'sk,123 w. 52nd st.,new york,212/581-8888,american
449,ben bensno's,123 w. 52nd st.,new york,212/581-8888,american
450,ben benson'sk,123 w. 52nd st.,new york,212/581-8888,american
451,ben bneson's,123 w. 52nd st.,new york,212/581-8888,american
452,marnie's noodle shop,466 hudson st.,new york city,212-741-3214,asian
453,marnies' noodle shop,466 hudson st.,new york city,212-741-3214,asian
454,marnie's noodle shopk,466 hudson st.,new york city,212-741-3214,asian
455,EATS,600 ponce de leon ave.,atlanta,-3245,italian
456,EAST,600 ponce de leon ave.,atlanta,-3245,italian
457,EATSk,600 ponce de leon ave.,atlanta,-3245,italian
458,ETAS,600 ponce de leon ave.,atlanta,-3245,italian
459,EATSk,600 ponce de leon ave.,atlanta,-3245,italian
460,ETAS,600 ponce de leon ave.,atlanta,-3245,italian
461,montien Grillk,1134 1st ave.   between 62nd and 63rd sts.,new york,-3259,asian
462,montien Girllk,1134 1st ave.   between 62nd and 63rd sts.,new york,-3259,asian
463,montien Grillc,1134 1st ave.   between 62nd and 63rd sts.,new york,-3259,asian
464,montien Girllk,1134 1st ave.   between 62nd and 63rd sts.,new york,-3259,asian
465,montien Grillc,1134 1st ave.   between 62nd and 63rd sts.,new york,-3259,asian
466,montien Grlilk,1134 1st ave.   between 62nd and 63rd sts.,new york,-3259,asian
467,manhattan ocean club citchen,57 w. 58th st.,new york city,-5275,seafood
468,manhtatan ocean club citchen,57 w. 58th st.,new york city,-5275,seafood
469,manhattan okean club citchen,57 w. 58th st.,new york city,-5275,seafood
470,BUCA GIOVANNI,800 greenwich st.,san francisco,-9222,italian
471,BCUA GIOVANNI,800 greenwich st.,san francisco,-9222,italian
472,BUkA GIOVANNI,800 greenwich st.,san francisco,-9222,italian
473,BUCAG IOVANNI,800 greenwich st.,san francisco,-9222,italian
474,BUkA GIOVANNI,800 greenwich st.,san francisco,-9222,italian
475,phRENCH ROAST,458 6th ave. at 11th st.,new york,-8295,french
476,phRECNH ROAST,458 6th ave. at 11th st.,new york,-8295,french
477,fRENCH ROAST,458 6th ave. at 11th st.,new york,-8295,french
478,phRNECH ROAST,458 6th ave. at 11th st.,new york,-8295,french
479,fRENCH ROAST,458 6th ave. at 11th st.,new york,-8295,french
480,phRENC HROAST,458 6th ave. at 11th st.,new york,-8295,french
481,jackson diner LLC,37-03 74th st.,queens,-1723,indian
482,ajckson diner LLC,37-03 74th st.,queens,-1723,indian
483,F. ILLE PONTE RISTORANTE,39 desbrosses st.  near west st.,new york,-8748,italian
484,F .ILLE PONTE RISTORANTE,39 desbrosses st.  near west st.,new york,-8748,italian
485,ph. ILLE PONTE RISTORANTE,39 desbrosses st.  near west st.,new york,-8748,italian
486,F. ILLE PONTE RISTORANET,39 desbrosses st.  near west st.,new york,-8748,italian
487,dawat,210 e. 58th st.,new york city,212-355-7555,indian
488,adwat,210 e. 58th st.,new york city,212-355-7555,indian
489,dawatk,210 e. 58th st.,new york city,212-355-7555,indian
490,dwaat,210 e. 58th st.,new york city,212-355-7555,indian
491,dawatk,210 e. 58th st.,new york city,212-355-7555,indian
492,adwat,210 e. 58th st.,new york city,212-355-7555,indian
493,union square cafe Inc.,21 e. 16th st.,new york city,-3084,american (new)
494,union square cfae Inc.,21 e. 16th st.,new york city,-3084,american (new)
495,boulevard Cafe,1 mission st.,san francisco,-8853,american
496,obulevard Cafe,1 mission st.,san francisco,-8853,american
497,cafe la fortuna & Co.,69 w. 71st st.,new york,-7370,coffee bar
498,cafe la fotruna & Co.,69 w. 71st st.,new york,-7370,coffee bar
499,caphe la fortuna & Co.,69 w. 71st st.,new york,-7370,coffee bar
500,cafe l afortuna & Co.,69 w. 71st st.,new york,-7370,coffee bar
501,caphe la fortuna & Co.,69 w. 71st st.,new york,-7370,coffee bar
502,tapika Bistro,950 8th ave. at 56th st.,new york,-4505,american
503,tapkia Bistro,950 8th ave. at 56th st.,new york,-4505,american
504,tapica Bistro,950 8th ave. at 56th st.,new york,-4505,american
505,sophia fabulous pizza House,1022 madison ave.  near 79th st.,new york,-4230,italian
506,sophia fabulous pizza Hosue,1022 madison ave.  near 79th st.,new york,-4230,italian
507,KHAN TOKE THAI HOUSE,5937 geary blvd.,san francisco,-1876,asian
508,KHAN TKOE THAI HOUSE,5937 geary blvd.,san francisco,-1876,asian
509,cHAN TOKE THAI HOUSE,5937 geary blvd.,san francisco,-1876,asian
510,KHAN TOKE HTAI HOUSE,5937 geary blvd.,san francisco,-1876,asian
511,cHAN TOKE THAI HOUSE,5937 geary blvd.,san francisco,-1876,asian
512,palm too Housek,840 second ave.,new york city,-8913,steakhouses
513,pal mtoo Housek,840 second ave.,new york city,-8913,steakhouses
514,palm too Housec,840 second ave.,new york city,-8913,steakhouses
515,aplm too Housek,840 second ave.,new york city,-8913,steakhouses
516,palm too Housec,840 second ave.,new york city,-8913,steakhouses
517,golden unikorn Bistro,18 e. broadway at catherine st.,new york,-8677,asian
518,golden unkiorn Bistro,18 e. broadway at catherine st.,new york,-8677,asian
519,golden unicorn Bistro,18 e. broadway at catherine st.,new york,-8677,asian
520,oglden unikorn Bistro,18 e. broadway at catherine st.,new york,-8677,asian
521,golden unicorn Bistro,18 e. broadway at catherine st.,new york,-8677,asian
522,thelma's kitchen,764 marietta st. nw,atlanta,404-688-5855,cafeterias
523,thelma's kitcehn,764 marietta st. nw,atlanta,404-688-5855,cafeterias
524,thelma's citchen,764 marietta st. nw,atlanta,404-688-5855,cafeterias
525,thelma's ktichen,764 marietta st. nw,atlanta,404-688-5855,cafeterias
526,thelma's citchen,764 marietta st. nw,atlanta,404-688-5855,cafeterias
527,HAWTHORNE LANE,22 hawthorne st.,san francisco,-4361,californian
528,HAWTHORNE LAEN,22 hawthorne st.,san francisco,-4361,californian
529,shun lee west citchen,43 w. 65th st.,new york,-10480,asian
530,hsun lee west citchen,43 w. 65th st.,new york,-10480,asian
531,shun lee west kitchen,43 w. 65th st.,new york,-10480,asian
532,shun leew est citchen,43 w. 65th st.,new york,-10480,asian
533,shun lee west kitchen,43 w. 65th st.,new york,-10480,asian
534,shunl ee west citchen,43 w. 65th st.,new york,-10480,asian
535,jan's family restaurant Grill,8424 beverly blvd.,la,-8139,coffee shops
536,jan' sfamily restaurant Grill,8424 beverly blvd.,la,-8139,coffee shops
537,jan's phamily restaurant Grill,8424 beverly blvd.,la,-8139,coffee shops
538,hugo's cella rGrill,202 e. fremont st.,las vegas,-1373,continental
539,hugo's cella rGrill,202 e. fremont st.,las vegas,-1373,continental
540,hugo's kella rGrill,202 e. fremont st.,las vegas,-1373,continental
541,hugo's cella rGrill,202 e. fremont st.,las vegas,-1373,continental
542,felidia Co.,243 e. 58th st.,new york,-7207,italian
543,eflidia Co.,243 e. 58th st.,new york,-7207,italian
544,phelidia Co.,243 e. 58th st.,new york,-7207,italian
545,matsuhisa Kitchen,129 n. la cienega blvd.,beverly hills,-10150,seafood
546,matsuhisa Kicthen,129 n. la cienega blvd.,beverly hills,-10150,seafood
547,matsuhisa citchen,129 n. la cienega blvd.,beverly hills,-10150,seafood
548,matsuhisa Kithcen,129 n. la cienega blvd.,beverly hills,-10150,seafood
549,matsuhisa citchen,129 n. la cienega blvd.,beverly hills,-10150,seafood
550,brookhaven cafe Cafe,4274 peachtree rd.,atlanta,-2889,vegetarian
551,brookhaevn cafe Cafe,4274 peachtree rd.,atlanta,-2889,vegetarian
552,brookhaven caphe Cafe,4274 peachtree rd.,atlanta,-2889,vegetarian
553,brookhaven caef Cafe,4274 peachtree rd.,atlanta,-2889,vegetarian
554,brookhaven caphe Cafe,4274 peachtree rd.,atlanta,-2889,vegetarian
555,teresa's Bistro,103 1st ave.  between 6th and 7th sts.,new york,-5985,east european
556,teres'as Bistro,103 1st ave.  between 6th and 7th sts.,new york,-5985,east european
557,teresa's Bistrok,103 1st ave.  between 6th and 7th sts.,new york,-5985,east european
558,teres'as Bistro,103 1st ave.  between 6th and 7th sts.,new york,-5985,east european
559,teresa's Bistrok,103 1st ave.  between 6th and 7th sts.,new york,-5985,east european
560,etresa's Bistro,103 1st ave.  between 6th and 7th sts.,new york,-5985,east european
561,joe's & Co.,1023 abbot kinney blvd.,venice,-5149,american (new)
562,oje's & Co.,1023 abbot kinney blvd.,venice,-5149,american (new)
563,joe's & ko.,1023 abbot kinney blvd.,venice,-5149,american (new)
564,jo'es & Co.,1023 abbot kinney blvd.,venice,-5149,american (new)
565,joe's & ko.,1023 abbot kinney blvd.,venice,-5149,american (new)
566,manhattan ocean club Kitchen,57 w. 58th st.,new york,-7638,seafood
567,manhattan coean club Kitchen,57 w. 58th st.,new york,-7638,seafood
568,manhattan ocean club citchen,57 w. 58th st.,new york,-7638,seafood
569,manhattan ocean club Kicthen,57 w. 58th st.,new york,-7638,seafood
570,manhattan ocean club citchen,57 w. 58th st.,new york,-7638,seafood
571,la grotta at ravinia dunwoody rd. LLC,holiday inn/crowne plaza at ravinia  dunwoody,atlanta,-2670,italian
572,la grotat at ravinia dunwoody rd. LLC,holiday inn/crowne plaza at ravinia  dunwoody,atlanta,-2670,italian
573,la grotta at ravinia dunwoody rd. LLk,holiday inn/crowne plaza at ravinia  dunwoody,atlanta,-2670,italian
574,MARGARITA'S MEXICAN CANTINA,3120 las vegas blvd. s,las vegas,-1334,mexican
575,MARGARITA' SMEXICAN CANTINA,3120 las vegas blvd. s,las vegas,-1334,mexican
576,MARGARITA'S MEXIkAN CANTINA,3120 las vegas blvd. s,las vegas,-1334,mexican
577,MRAGARITA'S MEXICAN CANTINA,3120 las vegas blvd. s,las vegas,-1334,mexican
578,MARGARITA'S MEXIkAN CANTINA,3120 las vegas blvd. s,las vegas,-1334,mexican
579,MARGARITA'S MEXICAN CANTIAN,3120 las vegas blvd. s,las vegas,-1334,mexican
580,ruby's (la) Grill,45 s. fair oaks ave.,pasadena,-10448,diners
581,rbuy's (la) Grill,45 s. fair oaks ave.,pasadena,-10448,diners
582,havana sandwich shop Co.,2905 buford hwy.,atlanta,-5060,cuban
583,havana sandwich shop C.o,2905 buford hwy.,atlanta,-5060,cuban
584,havana sandwikh shop Co.,2905 buford hwy.,atlanta,-5060,cuban
585,havana sandwcih shop Co.,2905 buford hwy.,atlanta,-5060,cuban
586,havana sandwikh shop Co.,2905 buford hwy.,atlanta,-5060,cuban
587,havana sandwic hshop Co.,2905 buford hwy.,atlanta,-5060,cuban
588,ruth's chris steac house (los angeles) LLC,224 s. beverly dr.,beverly hills,-9220,steakhouses
589,ruth's chris steac huose (los angeles) LLC,224 s. beverly dr.,beverly hills,-9220,steakhouses
590,ruth's khris steac house (los angeles) LLC,224 s. beverly dr.,beverly hills,-9220,steakhouses
591,ruth's chris steac house (los angeles) LCL,224 s. beverly dr.,beverly hills,-9220,steakhouses
592,ruth's khris steac house (los angeles) LLC,224 s. beverly dr.,beverly hills,-9220,steakhouses
593,CAPSOUTO FRERES,451 washington st.  near watts st.,new york,-2400,french
594,CAPSOUTO FRREES,451 washington st.  near watts st.,new york,-2400,french
595,CAPSOUTO phRERES,451 washington st.  near watts st.,new york,-2400,french
596,CPASOUTO FRERES,451 washington st.  near watts st.,new york,-2400,french
597,CAPSOUTO phRERES,451 washington st.  near watts st.,new york,-2400,french
598,heera oph india Kitchen,595 piedmont ave.,atlanta,-11083,indian
599,heera oph indiaK itchen,595 piedmont ave.,atlanta,-11083,indian
600,heera of india Kitchen,595 piedmont ave.,atlanta,-11083,indian
601,heer aoph india Kitchen,595 piedmont ave.,atlanta,-11083,indian
602,heera of india Kitchen,595 piedmont ave.,atlanta,-11083,indian
603,heerao ph india Kitchen,595 piedmont ave.,atlanta,-11083,indian
604,naet 'n' al's House,414 n. beverly dr.,los angeles,-7807,american
605,nae t'n' al's House,414 n. beverly dr.,los angeles,-7807,american
606,BISTROR OTI,155 steuart st.,san francisco,-1659,french
607,IBSTROR OTI,155 steuart st.,san francisco,-1659,french
608,BISTROR OTIk,155 steuart st.,san francisco,-1659,french
609,BISRTOR OTI,155 steuart st.,san francisco,-1659,french
610,bristol farms market cafe Inc.,1570 rosecrans ave. s.,pasadena,-8607,californian
611,bristol farms marke tcafe Inc.,1570 rosecrans ave. s.,pasadena,-8607,californian
612,bristol pharms market cafe Inc.,1570 rosecrans ave. s.,pasadena,-8607,californian
613,bristol farms market cafe nIc.,1570 rosecrans ave. s.,pasadena,-8607,californian
614,suppenkuche Cafe,601 hayes st.,san francisco,-6682,russian/german
615,suppenkuhce Cafe,601 hayes st.,san francisco,-6682,russian/german
616,march LCL,405 e. 58th st.,new york city,-8370,american (new)
617,mrach LCL,405 e. 58th st.,new york city,-8370,american (new)
618,markh LCL,405 e. 58th st.,new york city,-8370,american (new)
619,marchL CL,405 e. 58th st.,new york city,-8370,american (new)
620,SHIRO,1505 mission st. s.,pasadena,-2252,pacific new wave
621,SHIOR,1505 mission st. s.,pasadena,-2252,pacific new wave
622,brighton coffee shop Kitchen,9600 brighton way,beverly hills,-1822,coffee shops
623,brighton coffee hsop Kitchen,9600 brighton way,beverly hills,-1822,coffee shops
624,brighton cophfee shop Kitchen,9600 brighton way,beverly hills,-1822,coffee shops
625,brighton coffee shop Kitchen,9600 brighton way,beverly hills,-1822,coffee shops
626,brighton cophfee shop Kitchen,9600 brighton way,beverly hills,-1822,coffee shops
627,yujean kang's gourmet chinese cuisine,67 n. raymond ave.,los angeles,818/585-0855,asian
628,yujean kang's gourmet chinsee cuisine,67 n. raymond ave.,los angeles,818/585-0855,asian
629,yujean cang's gourmet chinese cuisine,67 n. raymond ave.,los angeles,818/585-0855,asian
630,IL FORNAIO LEVI'S PLAZA,1265 battery st.,san francisco,-1307,italian
631,IL FONRAIO LEVI'S PLAZA,1265 battery st.,san francisco,-1307,italian
